DateTime,Station,DayOfWeek,Hour,IsHoliday,Weather,TicketsBooked
2024-01-17 08:00:00,Kukatpally,Wednesday,8,0,Clear,670
2024-01-17 09:00:00,Hyderabad Central,Wednesday,9,0,Clear,530
2024-01-17 10:00:00,Kukatpally,Wednesday,10,0,Clear,440
2024-01-17 11:00:00,Dilsukhnagar,Wednesday,11,0,Rainy,440
2024-01-17 12:00:00,Miyapur,Wednesday,12,0,Clear,410
2024-01-17 13:00:00,Tarnaka,Wednesday,13,0,Clear,470
2024-01-17 14:00:00,Dilsukhnagar,Wednesday,14,0,Clear,570
2024-01-17 15:00:00,Tarnaka,Wednesday,15,0,Clear,410
2024-01-17 16:00:00,Hyderabad Central,Wednesday,16,0,Clear,410
2024-01-17 17:00:00,LB Nagar,Wednesday,17,0,Rainy,590
2024-01-17 18:00:00,Miyapur,Wednesday,18,0,Clear,610
2024-01-17 19:00:00,LB Nagar,Wednesday,19,0,Clear,680
2024-01-17 20:00:00,Kukatpally,Wednesday,20,0,Clear,590
2024-01-17 21:00:00,Hyderabad Central,Wednesday,21,0,Clear,480
2024-01-17 22:00:00,Hitec City,Wednesday,22,0,Cloudy,530
2024-01-17 23:00:00,LB Nagar,Wednesday,23,0,Rainy,330
2024-01-18 00:00:00,Hyderabad Central,Thursday,0,0,Rainy,300
2024-01-18 01:00:00,Dilsukhnagar,Thursday,1,0,Clear,470
2024-01-18 02:00:00,Hyderabad Central,Thursday,2,0,Clear,540
2024-01-18 03:00:00,Miyapur,Thursday,3,0,Clear,580
2024-01-18 04:00:00,Miyapur,Thursday,4,0,Cloudy,490
2024-01-18 05:00:00,Tarnaka,Thursday,5,1,Clear,360
2024-01-18 06:00:00,Ameerpet,Thursday,6,0,Cloudy,510
2024-01-18 07:00:00,LB Nagar,Thursday,7,0,Rainy,420
2024-01-18 08:00:00,Miyapur,Thursday,8,0,Clear,640
2024-01-18 09:00:00,Secunderabad East,Thursday,9,0,Clear,590
2024-01-18 10:00:00,Uppal,Thursday,10,0,Rainy,470
2024-01-18 11:00:00,Uppal,Thursday,11,0,Rainy,420
2024-01-18 12:00:00,Kukatpally,Thursday,12,1,Clear,330
2024-01-18 13:00:00,Ameerpet,Thursday,13,0,Clear,420
2024-01-18 14:00:00,Uppal,Thursday,14,0,Clear,450
2024-01-18 15:00:00,Hyderabad Central,Thursday,15,0,Clear,590
2024-01-18 16:00:00,Ameerpet,Thursday,16,0,Rainy,410
2024-01-18 17:00:00,Dilsukhnagar,Thursday,17,0,Cloudy,590
2024-01-18 18:00:00,Hitec City,Thursday,18,0,Clear,740
2024-01-18 19:00:00,Hitec City,Thursday,19,0,Rainy,500
2024-01-18 20:00:00,Dilsukhnagar,Thursday,20,0,Clear,610
2024-01-18 21:00:00,Tarnaka,Thursday,21,1,Clear,380
2024-01-18 22:00:00,Secunderabad East,Thursday,22,0,Clear,440
2024-01-18 23:00:00,Secunderabad East,Thursday,23,0,Rainy,330
2024-01-19 00:00:00,Hitec City,Friday,0,0,Clear,570
2024-01-19 01:00:00,LB Nagar,Friday,1,0,Clear,440
2024-01-19 02:00:00,Hyderabad Central,Friday,2,0,Cloudy,460
2024-01-19 03:00:00,Miyapur,Friday,3,0,Cloudy,520
2024-01-19 04:00:00,Dilsukhnagar,Friday,4,0,Clear,550
2024-01-19 05:00:00,Uppal,Friday,5,0,Clear,500
2024-01-19 06:00:00,LB Nagar,Friday,6,1,Cloudy,280
2024-01-19 07:00:00,Uppal,Friday,7,1,Rainy,210
2024-01-19 08:00:00,Secunderabad East,Friday,8,0,Cloudy,660
2024-01-19 09:00:00,Uppal,Friday,9,0,Clear,580
2024-01-19 10:00:00,Tarnaka,Friday,10,0,Clear,580
2024-01-19 11:00:00,Ameerpet,Friday,11,0,Clear,520
2024-01-19 12:00:00,Hitec City,Friday,12,0,Clear,510
2024-01-19 13:00:00,LB Nagar,Friday,13,0,Cloudy,560
2024-01-19 14:00:00,Ameerpet,Friday,14,0,Clear,520
2024-01-19 15:00:00,Ameerpet,Friday,15,0,Clear,500
2024-01-19 16:00:00,Kukatpally,Friday,16,0,Clear,490
2024-01-19 17:00:00,Hyderabad Central,Friday,17,0,Clear,590
2024-01-19 18:00:00,Kukatpally,Friday,18,0,Clear,710
2024-01-19 19:00:00,Hyderabad Central,Friday,19,0,Clear,550
2024-01-19 20:00:00,Tarnaka,Friday,20,0,Clear,700
2024-01-19 21:00:00,Uppal,Friday,21,0,Clear,470
2024-01-19 22:00:00,Secunderabad East,Friday,22,0,Rainy,490
2024-01-19 23:00:00,Tarnaka,Friday,23,0,Clear,560
2024-01-20 00:00:00,Dilsukhnagar,Saturday,0,0,Clear,470
2024-01-20 01:00:00,Hitec City,Saturday,1,0,Clear,530
2024-01-20 02:00:00,Ameerpet,Saturday,2,1,Rainy,300
2024-01-20 03:00:00,Kukatpally,Saturday,3,0,Clear,480
2024-01-20 04:00:00,Uppal,Saturday,4,0,Clear,450
2024-01-20 05:00:00,Secunderabad East,Saturday,5,0,Clear,410
2024-01-20 06:00:00,Kukatpally,Saturday,6,0,Clear,680
2024-01-20 07:00:00,Hitec City,Saturday,7,0,Rainy,500
2024-01-20 08:00:00,Miyapur,Saturday,8,0,Clear,590
2024-01-20 09:00:00,Hitec City,Saturday,9,0,Rainy,470
2024-01-20 10:00:00,Secunderabad East,Saturday,10,0,Clear,540
2024-01-20 11:00:00,Miyapur,Saturday,11,0,Clear,440
2024-01-20 12:00:00,Secunderabad East,Saturday,12,0,Rainy,490
2024-01-20 13:00:00,Secunderabad East,Saturday,13,0,Clear,460
2024-01-20 14:00:00,Ameerpet,Saturday,14,0,Clear,520
2024-01-20 15:00:00,Hyderabad Central,Saturday,15,0,Clear,590
2024-01-20 16:00:00,Hyderabad Central,Saturday,16,1,Clear,300
2024-01-20 17:00:00,LB Nagar,Saturday,17,1,Clear,300
2024-01-20 18:00:00,Dilsukhnagar,Saturday,18,0,Clear,690
2024-01-20 19:00:00,LB Nagar,Saturday,19,0,Clear,690
2024-01-20 20:00:00,Tarnaka,Saturday,20,0,Clear,730
2024-01-20 21:00:00,Miyapur,Saturday,21,1,Rainy,180
2024-01-20 22:00:00,Kukatpally,Saturday,22,0,Clear,560
2024-01-20 23:00:00,Dilsukhnagar,Saturday,23,0,Clear,470
2024-01-21 00:00:00,Miyapur,Sunday,0,0,Clear,550
2024-01-21 01:00:00,Secunderabad East,Sunday,1,0,Clear,540
2024-01-21 02:00:00,Miyapur,Sunday,2,0,Clear,570
2024-01-21 03:00:00,Tarnaka,Sunday,3,0,Clear,570
2024-01-21 04:00:00,LB Nagar,Sunday,4,0,Rainy,440
2024-01-21 05:00:00,Secunderabad East,Sunday,5,0,Clear,490
2024-01-21 06:00:00,Secunderabad East,Sunday,6,0,Clear,540
2024-01-21 07:00:00,Uppal,Sunday,7,0,Clear,650
2024-01-21 08:00:00,Kukatpally,Sunday,8,0,Rainy,490
2024-01-21 09:00:00,Kukatpally,Sunday,9,0,Clear,660
2024-01-21 10:00:00,Tarnaka,Sunday,10,0,Cloudy,510
2024-01-21 11:00:00,Uppal,Sunday,11,0,Clear,400
2024-01-21 12:00:00,Secunderabad East,Sunday,12,0,Clear,500
2024-01-21 13:00:00,Hyderabad Central,Sunday,13,0,Clear,470
2024-01-21 14:00:00,Hyderabad Central,Sunday,14,0,Cloudy,440
2024-01-21 15:00:00,Uppal,Sunday,15,0,Rainy,370
2024-01-21 16:00:00,Kukatpally,Sunday,16,0,Clear,500
2024-01-21 17:00:00,Dilsukhnagar,Sunday,17,0,Clear,650
2024-01-21 18:00:00,Miyapur,Sunday,18,0,Clear,680
2024-01-21 19:00:00,LB Nagar,Sunday,19,0,Clear,680
2024-01-21 20:00:00,Miyapur,Sunday,20,0,Clear,730
2024-01-21 21:00:00,Hyderabad Central,Sunday,21,0,Clear,500
2024-01-21 22:00:00,Miyapur,Sunday,22,0,Rainy,310
2024-01-21 23:00:00,LB Nagar,Sunday,23,0,Clear,470
2024-01-22 00:00:00,Miyapur,Monday,0,0,Clear,500
2024-01-22 01:00:00,Secunderabad East,Monday,1,0,Clear,400
2024-01-22 02:00:00,Hyderabad Central,Monday,2,1,Cloudy,240
2024-01-22 03:00:00,Hitec City,Monday,3,0,Clear,540
2024-01-22 04:00:00,Tarnaka,Monday,4,0,Clear,580
2024-01-22 05:00:00,Kukatpally,Monday,5,0,Clear,550
2024-01-22 06:00:00,Hitec City,Monday,6,0,Rainy,410
2024-01-22 07:00:00,Secunderabad East,Monday,7,1,Rainy,290
2024-01-22 08:00:00,Tarnaka,Monday,8,0,Rainy,420
2024-01-22 09:00:00,Hitec City,Monday,9,0,Clear,680
2024-01-22 10:00:00,Dilsukhnagar,Monday,10,0,Clear,500
2024-01-22 11:00:00,Tarnaka,Monday,11,0,Rainy,360
2024-01-22 12:00:00,Kukatpally,Monday,12,0,Cloudy,450
2024-01-22 13:00:00,Secunderabad East,Monday,13,0,Clear,520
2024-01-22 14:00:00,Kukatpally,Monday,14,0,Clear,540
2024-01-22 15:00:00,Tarnaka,Monday,15,0,Clear,420
2024-01-22 16:00:00,Hyderabad Central,Monday,16,0,Rainy,320
2024-01-22 17:00:00,Kukatpally,Monday,17,0,Clear,580
2024-01-22 18:00:00,Uppal,Monday,18,0,Rainy,510
2024-01-22 19:00:00,Ameerpet,Monday,19,0,Clear,730
2024-01-22 20:00:00,Hyderabad Central,Monday,20,0,Clear,600
2024-01-22 21:00:00,Ameerpet,Monday,21,0,Rainy,300
2024-01-22 22:00:00,Hitec City,Monday,22,0,Rainy,300
2024-01-22 23:00:00,Secunderabad East,Monday,23,0,Clear,460
2024-01-23 00:00:00,Hyderabad Central,Tuesday,0,0,Clear,550
2024-01-23 01:00:00,Tarnaka,Tuesday,1,0,Clear,430
2024-01-23 02:00:00,Dilsukhnagar,Tuesday,2,1,Clear,350
2024-01-23 03:00:00,Dilsukhnagar,Tuesday,3,0,Clear,460
2024-01-23 04:00:00,Tarnaka,Tuesday,4,0,Clear,570
2024-01-23 05:00:00,Kukatpally,Tuesday,5,0,Clear,540
2024-01-23 06:00:00,LB Nagar,Tuesday,6,0,Clear,580
2024-01-23 07:00:00,Uppal,Tuesday,7,1,Clear,360
2024-01-23 08:00:00,Ameerpet,Tuesday,8,1,Cloudy,320
2024-01-23 09:00:00,Kukatpally,Tuesday,9,0,Clear,560
2024-01-23 10:00:00,Uppal,Tuesday,10,0,Clear,420
2024-01-23 11:00:00,LB Nagar,Tuesday,11,0,Clear,460
2024-01-23 12:00:00,LB Nagar,Tuesday,12,0,Clear,420
2024-01-23 13:00:00,Hyderabad Central,Tuesday,13,0,Rainy,410
2024-01-23 14:00:00,Hyderabad Central,Tuesday,14,0,Rainy,320
2024-01-23 15:00:00,Ameerpet,Tuesday,15,0,Clear,460
2024-01-23 16:00:00,Uppal,Tuesday,16,0,Clear,450
2024-01-23 17:00:00,Uppal,Tuesday,17,0,Cloudy,690
2024-01-23 18:00:00,Ameerpet,Tuesday,18,1,Rainy,300
2024-01-23 19:00:00,Secunderabad East,Tuesday,19,1,Clear,330
2024-01-23 20:00:00,Hitec City,Tuesday,20,0,Rainy,500
2024-01-23 21:00:00,Hitec City,Tuesday,21,0,Clear,560
2024-01-23 22:00:00,Kukatpally,Tuesday,22,0,Clear,580
2024-01-23 23:00:00,Ameerpet,Tuesday,23,0,Clear,560
2024-01-24 00:00:00,Hyderabad Central,Wednesday,0,0,Clear,480
2024-01-24 01:00:00,Tarnaka,Wednesday,1,0,Clear,560
2024-01-24 02:00:00,Ameerpet,Wednesday,2,1,Rainy,140
2024-01-24 03:00:00,Dilsukhnagar,Wednesday,3,0,Clear,470
2024-01-24 04:00:00,Secunderabad East,Wednesday,4,0,Clear,580
2024-01-24 05:00:00,Miyapur,Wednesday,5,0,Clear,480
2024-01-24 06:00:00,Ameerpet,Wednesday,6,0,Cloudy,570
2024-01-24 07:00:00,Ameerpet,Wednesday,7,0,Clear,550
2024-01-24 08:00:00,Secunderabad East,Wednesday,8,0,Clear,640
2024-01-24 09:00:00,Dilsukhnagar,Wednesday,9,1,Clear,400
2024-01-24 10:00:00,Dilsukhnagar,Wednesday,10,0,Clear,450
2024-01-24 11:00:00,Hyderabad Central,Wednesday,11,0,Rainy,440
2024-01-24 12:00:00,Hitec City,Wednesday,12,0,Clear,570
2024-01-24 13:00:00,Kukatpally,Wednesday,13,0,Clear,450
2024-01-24 14:00:00,Hyderabad Central,Wednesday,14,0,Clear,570
2024-01-24 15:00:00,Dilsukhnagar,Wednesday,15,0,Clear,570
2024-01-24 16:00:00,Dilsukhnagar,Wednesday,16,0,Clear,580
2024-01-24 17:00:00,Hitec City,Wednesday,17,0,Clear,740
2024-01-24 18:00:00,Miyapur,Wednesday,18,0,Clear,670
2024-01-24 19:00:00,LB Nagar,Wednesday,19,0,Rainy,520
2024-01-24 20:00:00,LB Nagar,Wednesday,20,0,Clear,690
2024-01-24 21:00:00,Ameerpet,Wednesday,21,0,Clear,450
2024-01-24 22:00:00,Tarnaka,Wednesday,22,0,Clear,500
2024-01-24 23:00:00,Dilsukhnagar,Wednesday,23,0,Clear,430
2024-01-25 00:00:00,Kukatpally,Thursday,0,0,Clear,540
2024-01-25 01:00:00,LB Nagar,Thursday,1,0,Cloudy,550
2024-01-25 02:00:00,Miyapur,Thursday,2,0,Clear,530
2024-01-25 03:00:00,Miyapur,Thursday,3,0,Clear,440
2024-01-25 04:00:00,Kukatpally,Thursday,4,0,Clear,540
2024-01-25 05:00:00,Uppal,Thursday,5,0,Clear,490
2024-01-25 06:00:00,Uppal,Thursday,6,0,Rainy,430
2024-01-25 07:00:00,Secunderabad East,Thursday,7,0,Cloudy,650
2024-01-25 08:00:00,LB Nagar,Thursday,8,0,Cloudy,650
2024-01-25 09:00:00,Kukatpally,Thursday,9,0,Rainy,560
2024-01-25 10:00:00,Tarnaka,Thursday,10,0,Clear,420
2024-01-25 11:00:00,Uppal,Thursday,11,0,Clear,590
2024-01-25 12:00:00,LB Nagar,Thursday,12,0,Clear,570
2024-01-25 13:00:00,Secunderabad East,Thursday,13,0,Clear,580
2024-01-25 14:00:00,Uppal,Thursday,14,0,Clear,410
2024-01-25 15:00:00,Secunderabad East,Thursday,15,0,Clear,480
2024-01-25 16:00:00,LB Nagar,Thursday,16,0,Cloudy,400
2024-01-25 17:00:00,Kukatpally,Thursday,17,0,Rainy,450
2024-01-25 18:00:00,Kukatpally,Thursday,18,0,Clear,580
2024-01-25 19:00:00,Ameerpet,Thursday,19,1,Clear,340
2024-01-25 20:00:00,Secunderabad East,Thursday,20,1,Clear,340
2024-01-25 21:00:00,LB Nagar,Thursday,21,0,Clear,580
2024-01-25 22:00:00,Hitec City,Thursday,22,0,Clear,470
2024-01-25 23:00:00,Uppal,Thursday,23,0,Clear,470
2024-01-26 00:00:00,LB Nagar,Friday,0,0,Clear,590
2024-01-26 01:00:00,Dilsukhnagar,Friday,1,1,Clear,320
2024-01-26 02:00:00,Hyderabad Central,Friday,2,0,Clear,480
2024-01-26 03:00:00,Secunderabad East,Friday,3,0,Clear,580
2024-01-26 04:00:00,Ameerpet,Friday,4,0,Clear,460
2024-01-26 05:00:00,Secunderabad East,Friday,5,0,Clear,590
2024-01-26 06:00:00,Uppal,Friday,6,0,Rainy,450
2024-01-26 07:00:00,Tarnaka,Friday,7,0,Clear,600
2024-01-26 08:00:00,Hitec City,Friday,8,0,Clear,520
2024-01-26 09:00:00,Tarnaka,Friday,9,0,Clear,660
2024-01-26 10:00:00,Miyapur,Friday,10,0,Clear,440
2024-01-26 11:00:00,Ameerpet,Friday,11,0,Clear,450
2024-01-26 12:00:00,Dilsukhnagar,Friday,12,0,Rainy,440
2024-01-26 13:00:00,Hyderabad Central,Friday,13,0,Rainy,380
2024-01-26 14:00:00,Secunderabad East,Friday,14,0,Clear,580
2024-01-26 15:00:00,Hitec City,Friday,15,0,Cloudy,450
2024-01-26 16:00:00,Dilsukhnagar,Friday,16,0,Cloudy,470
2024-01-26 17:00:00,Ameerpet,Friday,17,1,Rainy,320
2024-01-26 18:00:00,Kukatpally,Friday,18,0,Clear,700
2024-01-26 19:00:00,Dilsukhnagar,Friday,19,1,Rainy,400
2024-01-26 20:00:00,Hitec City,Friday,20,0,Clear,570
2024-01-26 21:00:00,LB Nagar,Friday,21,0,Clear,550
2024-01-26 22:00:00,Hitec City,Friday,22,0,Rainy,440
2024-01-26 23:00:00,Tarnaka,Friday,23,0,Clear,500
2024-01-27 00:00:00,Ameerpet,Saturday,0,0,Clear,450
2024-01-27 01:00:00,Ameerpet,Saturday,1,0,Rainy,310
2024-01-27 02:00:00,Dilsukhnagar,Saturday,2,0,Rainy,360
2024-01-27 03:00:00,Miyapur,Saturday,3,0,Rainy,450
2024-01-27 04:00:00,Hyderabad Central,Saturday,4,0,Rainy,300
2024-01-27 05:00:00,Tarnaka,Saturday,5,0,Clear,520
2024-01-27 06:00:00,Ameerpet,Saturday,6,0,Clear,530
2024-01-27 07:00:00,Tarnaka,Saturday,7,0,Cloudy,500
2024-01-27 08:00:00,Tarnaka,Saturday,8,0,Clear,540
2024-01-27 09:00:00,Kukatpally,Saturday,9,1,Rainy,330
2024-01-27 10:00:00,Kukatpally,Saturday,10,0,Clear,580
2024-01-27 11:00:00,Hyderabad Central,Saturday,11,0,Cloudy,510
2024-01-27 12:00:00,Miyapur,Saturday,12,0,Clear,480
2024-01-27 13:00:00,Miyapur,Saturday,13,0,Clear,450
2024-01-27 14:00:00,Ameerpet,Saturday,14,0,Rainy,380
2024-01-27 15:00:00,Miyapur,Saturday,15,0,Clear,410
2024-01-27 16:00:00,Hitec City,Saturday,16,0,Clear,400
2024-01-27 17:00:00,Miyapur,Saturday,17,0,Clear,640
2024-01-27 18:00:00,Kukatpally,Saturday,18,0,Clear,570
2024-01-27 19:00:00,Ameerpet,Saturday,19,1,Clear,460
2024-01-27 20:00:00,Secunderabad East,Saturday,20,0,Rainy,530
2024-01-27 21:00:00,Hyderabad Central,Saturday,21,0,Clear,540
2024-01-27 22:00:00,Ameerpet,Saturday,22,0,Clear,530
2024-01-27 23:00:00,Tarnaka,Saturday,23,0,Clear,490
2024-01-28 00:00:00,LB Nagar,Sunday,0,1,Clear,250
2024-01-28 01:00:00,Hitec City,Sunday,1,0,Clear,590
2024-01-28 02:00:00,Secunderabad East,Sunday,2,0,Clear,590
2024-01-28 03:00:00,Secunderabad East,Sunday,3,0,Clear,510
2024-01-28 04:00:00,Dilsukhnagar,Sunday,4,0,Clear,480
2024-01-28 05:00:00,LB Nagar,Sunday,5,0,Rainy,330
2024-01-28 06:00:00,Secunderabad East,Sunday,6,0,Clear,530
2024-01-28 07:00:00,Tarnaka,Sunday,7,0,Rainy,390
2024-01-28 08:00:00,Kukatpally,Sunday,8,0,Clear,560
2024-01-28 09:00:00,Hitec City,Sunday,9,0,Clear,600
2024-01-28 10:00:00,Uppal,Sunday,10,0,Clear,550
2024-01-28 11:00:00,Hitec City,Sunday,11,0,Clear,490
2024-01-28 12:00:00,Secunderabad East,Sunday,12,0,Clear,540
2024-01-28 13:00:00,Uppal,Sunday,13,1,Clear,210
2024-01-28 14:00:00,Hyderabad Central,Sunday,14,0,Rainy,410
2024-01-28 15:00:00,Dilsukhnagar,Sunday,15,1,Clear,340
2024-01-28 16:00:00,Hitec City,Sunday,16,0,Cloudy,500
2024-01-28 17:00:00,Miyapur,Sunday,17,0,Rainy,510
2024-01-28 18:00:00,Ameerpet,Sunday,18,0,Cloudy,570
2024-01-28 19:00:00,Tarnaka,Sunday,19,0,Clear,620
2024-01-28 20:00:00,Kukatpally,Sunday,20,0,Clear,740
2024-01-28 21:00:00,Miyapur,Sunday,21,0,Clear,590
2024-01-28 22:00:00,Kukatpally,Sunday,22,0,Cloudy,440
2024-01-28 23:00:00,Hyderabad Central,Sunday,23,0,Clear,500
2024-01-29 00:00:00,LB Nagar,Monday,0,0,Clear,510
2024-01-29 01:00:00,Uppal,Monday,1,0,Clear,590
2024-01-29 02:00:00,Ameerpet,Monday,2,0,Clear,500
2024-01-29 03:00:00,Secunderabad East,Monday,3,0,Clear,450
2024-01-29 04:00:00,Kukatpally,Monday,4,0,Clear,470
2024-01-29 05:00:00,Ameerpet,Monday,5,1,Rainy,260
2024-01-29 06:00:00,Uppal,Monday,6,1,Clear,400
2024-01-29 07:00:00,Ameerpet,Monday,7,0,Clear,510
2024-01-29 08:00:00,Secunderabad East,Monday,8,0,Clear,550
2024-01-29 09:00:00,Ameerpet,Monday,9,0,Clear,690
2024-01-29 10:00:00,Tarnaka,Monday,10,0,Clear,410
2024-01-29 11:00:00,LB Nagar,Monday,11,0,Clear,540
2024-01-29 12:00:00,Dilsukhnagar,Monday,12,1,Rainy,140
2024-01-29 13:00:00,Uppal,Monday,13,0,Clear,500
2024-01-29 14:00:00,Kukatpally,Monday,14,0,Clear,470
2024-01-29 15:00:00,Kukatpally,Monday,15,0,Rainy,380
2024-01-29 16:00:00,LB Nagar,Monday,16,0,Clear,540
2024-01-29 17:00:00,Tarnaka,Monday,17,0,Clear,590
2024-01-29 18:00:00,Miyapur,Monday,18,0,Clear,630
2024-01-29 19:00:00,Uppal,Monday,19,0,Rainy,450
2024-01-29 20:00:00,Kukatpally,Monday,20,0,Clear,640
2024-01-29 21:00:00,Miyapur,Monday,21,1,Rainy,170
2024-01-29 22:00:00,Secunderabad East,Monday,22,0,Clear,440
2024-01-29 23:00:00,Uppal,Monday,23,0,Clear,580
2024-01-30 00:00:00,Hitec City,Tuesday,0,0,Clear,520
2024-01-30 01:00:00,Miyapur,Tuesday,1,0,Clear,500
2024-01-30 02:00:00,Miyapur,Tuesday,2,0,Clear,510
2024-01-30 03:00:00,Ameerpet,Tuesday,3,0,Clear,530
2024-01-30 04:00:00,Dilsukhnagar,Tuesday,4,0,Clear,520
2024-01-30 05:00:00,Miyapur,Tuesday,5,0,Rainy,330
2024-01-30 06:00:00,Kukatpally,Tuesday,6,0,Clear,620
2024-01-30 07:00:00,LB Nagar,Tuesday,7,0,Clear,540
2024-01-30 08:00:00,Hyderabad Central,Tuesday,8,1,Rainy,260
2024-01-30 09:00:00,Hyderabad Central,Tuesday,9,0,Clear,500
2024-01-30 10:00:00,Ameerpet,Tuesday,10,0,Clear,510
2024-01-30 11:00:00,Ameerpet,Tuesday,11,0,Clear,560
2024-01-30 12:00:00,Tarnaka,Tuesday,12,0,Clear,400
2024-01-30 13:00:00,Secunderabad East,Tuesday,13,0,Rainy,480
2024-01-30 14:00:00,Kukatpally,Tuesday,14,1,Clear,240
2024-01-30 15:00:00,Kukatpally,Tuesday,15,0,Clear,510
2024-01-30 16:00:00,Hyderabad Central,Tuesday,16,0,Clear,510
2024-01-30 17:00:00,Hyderabad Central,Tuesday,17,1,Clear,390
2024-01-30 18:00:00,Miyapur,Tuesday,18,0,Clear,700
2024-01-30 19:00:00,Hitec City,Tuesday,19,0,Clear,710
2024-01-30 20:00:00,Ameerpet,Tuesday,20,0,Clear,570
2024-01-30 21:00:00,Hyderabad Central,Tuesday,21,0,Clear,500
2024-01-30 22:00:00,Hyderabad Central,Tuesday,22,0,Rainy,460
2024-01-30 23:00:00,Tarnaka,Tuesday,23,0,Rainy,300
2024-01-31 00:00:00,Dilsukhnagar,Wednesday,0,0,Clear,540
2024-01-31 01:00:00,Tarnaka,Wednesday,1,0,Clear,480
2024-01-31 02:00:00,Secunderabad East,Wednesday,2,0,Clear,570
2024-01-31 03:00:00,Hyderabad Central,Wednesday,3,0,Clear,400
2024-01-31 04:00:00,Dilsukhnagar,Wednesday,4,0,Clear,450
2024-01-31 05:00:00,Kukatpally,Wednesday,5,0,Cloudy,410
2024-01-31 06:00:00,Ameerpet,Wednesday,6,0,Rainy,420
2024-01-31 07:00:00,Hitec City,Wednesday,7,0,Clear,520
2024-01-31 08:00:00,Hyderabad Central,Wednesday,8,0,Clear,540
2024-01-31 09:00:00,Hyderabad Central,Wednesday,9,0,Rainy,450
2024-01-31 10:00:00,Secunderabad East,Wednesday,10,0,Clear,450
2024-01-31 11:00:00,Hyderabad Central,Wednesday,11,0,Clear,500
2024-01-31 12:00:00,Hitec City,Wednesday,12,0,Clear,500
2024-01-31 13:00:00,Hitec City,Wednesday,13,1,Clear,300
2024-01-31 14:00:00,Hitec City,Wednesday,14,0,Rainy,370
2024-01-31 15:00:00,Kukatpally,Wednesday,15,0,Clear,450
2024-01-31 16:00:00,LB Nagar,Wednesday,16,0,Rainy,450
2024-01-31 17:00:00,LB Nagar,Wednesday,17,1,Clear,480
2024-01-31 18:00:00,Tarnaka,Wednesday,18,0,Rainy,610
2024-01-31 19:00:00,Kukatpally,Wednesday,19,0,Clear,570
2024-01-31 20:00:00,Tarnaka,Wednesday,20,0,Rainy,490
2024-01-31 21:00:00,Uppal,Wednesday,21,0,Rainy,420
2024-01-31 22:00:00,Ameerpet,Wednesday,22,0,Clear,490
2024-01-31 23:00:00,Uppal,Wednesday,23,0,Clear,470
2024-02-01 00:00:00,Ameerpet,Thursday,0,1,Cloudy,290
2024-02-01 01:00:00,Hitec City,Thursday,1,0,Clear,520
2024-02-01 02:00:00,Hyderabad Central,Thursday,2,1,Clear,220
2024-02-01 03:00:00,Secunderabad East,Thursday,3,0,Rainy,330
2024-02-01 04:00:00,Secunderabad East,Thursday,4,0,Clear,550
2024-02-01 05:00:00,Kukatpally,Thursday,5,0,Rainy,320
2024-02-01 06:00:00,Dilsukhnagar,Thursday,6,0,Clear,580
2024-02-01 07:00:00,Uppal,Thursday,7,0,Clear,680
2024-02-01 08:00:00,Uppal,Thursday,8,0,Clear,610
2024-02-01 09:00:00,Dilsukhnagar,Thursday,9,0,Rainy,430
2024-02-01 10:00:00,Secunderabad East,Thursday,10,0,Clear,430
2024-02-01 11:00:00,Miyapur,Thursday,11,0,Rainy,430
2024-02-01 12:00:00,Kukatpally,Thursday,12,0,Clear,400
2024-02-01 13:00:00,Hyderabad Central,Thursday,13,1,Rainy,210
2024-02-01 14:00:00,Dilsukhnagar,Thursday,14,1,Clear,380
2024-02-01 15:00:00,Dilsukhnagar,Thursday,15,0,Clear,550
2024-02-01 16:00:00,Secunderabad East,Thursday,16,0,Clear,470
2024-02-01 17:00:00,Hitec City,Thursday,17,1,Clear,330
2024-02-01 18:00:00,Kukatpally,Thursday,18,0,Clear,620
2024-02-01 19:00:00,Secunderabad East,Thursday,19,0,Rainy,580
2024-02-01 20:00:00,Uppal,Thursday,20,0,Cloudy,600
2024-02-01 21:00:00,Ameerpet,Thursday,21,0,Clear,420
2024-02-01 22:00:00,Ameerpet,Thursday,22,0,Clear,590
2024-02-01 23:00:00,Dilsukhnagar,Thursday,23,0,Clear,500
2024-02-02 00:00:00,Dilsukhnagar,Friday,0,0,Rainy,420
2024-02-02 01:00:00,Miyapur,Friday,1,1,Clear,380
2024-02-02 02:00:00,Miyapur,Friday,2,0,Clear,590
2024-02-02 03:00:00,Tarnaka,Friday,3,0,Clear,420
2024-02-02 04:00:00,Ameerpet,Friday,4,0,Clear,580
2024-02-02 05:00:00,Uppal,Friday,5,0,Clear,590
2024-02-02 06:00:00,Uppal,Friday,6,0,Clear,560
2024-02-02 07:00:00,Kukatpally,Friday,7,0,Cloudy,600
2024-02-02 08:00:00,Secunderabad East,Friday,8,0,Rainy,460
2024-02-02 09:00:00,Hyderabad Central,Friday,9,0,Rainy,520
2024-02-02 10:00:00,Hyderabad Central,Friday,10,0,Clear,510
2024-02-02 11:00:00,Kukatpally,Friday,11,0,Cloudy,510
2024-02-02 12:00:00,Miyapur,Friday,12,0,Rainy,350
2024-02-02 13:00:00,Tarnaka,Friday,13,0,Clear,560
2024-02-02 14:00:00,Tarnaka,Friday,14,0,Rainy,470
